id_especie,nombre_com,nombre_cie
10,Tipa blanca,Tipuana Tipu
41,Ginkgo,Ginkgo biloba
28,Ciruelo de jardín,Prunus cerasifera
28,Ciruelo de jardín,Prunus cerasifera
192,Livistona de China (Palmera china de abanico),Livistona chinensis
331,Acacia,Acacia sp.
331,Acacia,Acacia sp.
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
10,Tipa blanca,Tipuana Tipu
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
30,Falso cafeto,Manihot grahamii
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
6,Ficus,Ficus benjamina
25,Palo borracho rosado,Ceiba speciosa
12,Acacia blanca,Robinia pseudoacacia
132,Cedro del Himalaya,Cedrus deodara
132,Cedro del Himalaya,Cedrus deodara
78,Ciprés calvo,Taxodium distichum
9,Ligustro,Ligustrum lucidum
37,Roble común,Quercus robur
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
59,Roble sedoso (Grevillea),Grevillea robusta
65,Ombú,Phytolacca dioica
65,Ombú,Phytolacca dioica
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
234,Sauce criollo,Salix humboldtiana
4,Tilo,Tilia viridis subsp. x moltkei
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
31,Ceibo,Erythrina crista-galli
40,Corona de cristo,Gleditsia triacanthos
11,Jacarandá,Jacarandá mimosifolia
45,Casuarina,Casuarina cunninghamiana
58,"""Brachichiton (Árbol botella"," Brachichito)"""
105,Tuya oriental,Thuja orientalis
65,Ombú,Phytolacca dioica
25,Palo borracho rosado,Ceiba speciosa
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
77,Ciprés,Cupressus sempervirens
45,Casuarina,Casuarina cunninghamiana
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
6,Ficus,Ficus benjamina
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
2,Plátano,Platanus x acerifolia
54,Palma de california,Butia yatay
54,Palma de california,Butia yatay
58,"""Brachichiton (Árbol botella"," Brachichito)"""
55,Fenix,Phoenix canariensis
55,Fenix,Phoenix canariensis
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
55,Fenix,Phoenix canariensis
77,Ciprés,Cupressus sempervirens
219,Durazno,Prunus persica
23,Palto,Persea americana
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
331,Acacia,Acacia sp.
27,Pindó,Syagrus romanzoffiana
999,No Determinable,No Determinable
2,Plátano,Platanus x acerifolia
3,Paraíso,Melia azeradach
10,Tipa blanca,Tipuana Tipu
74,Azarero,Pittosporum tobira
10,Tipa blanca,Tipuana Tipu
55,Fenix,Phoenix canariensis
13,Fresno (Fresno común),Fraxinus excelsior
13,Fresno (Fresno común),Fraxinus excelsior
13,Fresno (Fresno común),Fraxinus excelsior
13,Fresno (Fresno común),Fraxinus excelsior
13,Fresno (Fresno común),Fraxinus excelsior
211,Álamo negro,Populus nigra
13,Fresno (Fresno común),Fraxinus excelsior
13,Fresno (Fresno común),Fraxinus excelsior
3,Paraíso,Melia azeradach
211,Álamo negro,Populus nigra
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
29,Mimosa (Aromo francés),Acacia dealbata
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
1,Fresno americano,Fraxinus pennsylvanica
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
330,Eucalipto,Eucalyptus sp.
14,Álamo plateado,Populus alba
14,Álamo plateado,Populus alba
330,Eucalipto,Eucalyptus sp.
1,Fresno americano,Fraxinus pennsylvanica
9,Ligustro,Ligustrum lucidum
1,Fresno americano,Fraxinus pennsylvanica
38,Lapacho rosado,Tabebuia impetiginosa
38,Lapacho rosado,Tabebuia impetiginosa
39,Lapacho amarillo,Tabebuia chrysotricha
38,Lapacho rosado,Tabebuia impetiginosa
381,Citricos,Citrus  sp.
381,Citricos,Citrus  sp.
23,Palto,Persea americana
381,Citricos,Citrus  sp.
11,Jacarandá,Jacarandá mimosifolia
23,Palto,Persea americana
33,Morera blanca,Morus alba
33,Morera blanca,Morus alba
75,Palo borracho blanco,Ceiba chodatti
11,Jacarandá,Jacarandá mimosifolia
37,Roble común,Quercus robur
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
65,Ombú,Phytolacca dioica
132,Cedro del Himalaya,Cedrus deodara
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
79,Magnolia,Magnolia grandiflora
6,Ficus,Ficus benjamina
4,Tilo,Tilia viridis subsp. x moltkei
23,Palto,Persea americana
132,Cedro del Himalaya,Cedrus deodara
31,Ceibo,Erythrina crista-galli
25,Palo borracho rosado,Ceiba speciosa
15,Álamo carolina,Populus deltoides
1,Fresno americano,Fraxinus pennsylvanica
67,Aguaribay,Schinus areira
1,Fresno americano,Fraxinus pennsylvanica
7,Arce negundo,Acer negundo
1,Fresno americano,Fraxinus pennsylvanica
148,Naranjo dulce,Citrus sinensis
183,Rosa de Siria,Hibiscus syriacus
2,Plátano,Platanus x acerifolia
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
2,Plátano,Platanus x acerifolia
77,Ciprés,Cupressus sempervirens
234,Sauce criollo,Salix humboldtiana
342,Ciprés,Cupressus sp.
342,Ciprés,Cupressus sp.
6,Ficus,Ficus benjamina
211,Álamo negro,Populus nigra
999,No Determinable,No Determinable
33,Morera blanca,Morus alba
234,Sauce criollo,Salix humboldtiana
234,Sauce criollo,Salix humboldtiana
122,Abedul blanco,Betula alba
122,Abedul blanco,Betula alba
35,Acacia de constantinopla,Albizia julibrissin
82,Acacia de Baile (Mimosa de Baile),Acacia baileyana
26,Níspero japonés,Eryobotrya japonica
999,No Determinable,No Determinable
122,Abedul blanco,Betula alba
33,Morera blanca,Morus alba
122,Abedul blanco,Betula alba
7,Arce negundo,Acer negundo
7,Arce negundo,Acer negundo
6,Ficus,Ficus benjamina
21,Limpiatubos,Callistemon speciosus
33,Morera blanca,Morus alba
6,Ficus,Ficus benjamina
62,Timbó (Oreja de negro),Enterolobium contortisiliquum
33,Morera blanca,Morus alba
62,Timbó (Oreja de negro),Enterolobium contortisiliquum
414,Fresno,Fraxinus sp.
414,Fresno,Fraxinus sp.
96,Pino de las canarias,Pinus canariensis
15,Álamo carolina,Populus deltoides
15,Álamo carolina,Populus deltoides
145,Limonero,Citrus limon
25,Palo borracho rosado,Ceiba speciosa
71,Araucaria (Araucaria de pisos),Araucaria heterophylla
1,Fresno americano,Fraxinus pennsylvanica
33,Morera blanca,Morus alba
11,Jacarandá,Jacarandá mimosifolia
6,Ficus,Ficus benjamina
4,Tilo,Tilia viridis subsp. x moltkei
6,Ficus,Ficus benjamina
39,Lapacho amarillo,Tabebuia chrysotricha
30,Falso cafeto,Manihot grahamii
69,Nogal criollo,Juglans australis
6,Ficus,Ficus benjamina
23,Palto,Persea americana
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
14,Álamo plateado,Populus alba
27,Pindó,Syagrus romanzoffiana
2,Plátano,Platanus x acerifolia
1,Fresno americano,Fraxinus pennsylvanica
180,Parasol de la china,Firmiana platanifolia
180,Parasol de la china,Firmiana platanifolia
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
65,Ombú,Phytolacca dioica
1,Fresno americano,Fraxinus pennsylvanica
330,Eucalipto,Eucalyptus sp.
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
75,Palo borracho blanco,Ceiba chodatti
7,Arce negundo,Acer negundo
2,Plátano,Platanus x acerifolia
4,Tilo,Tilia viridis subsp. x moltkei
359,Pino,Pinus sp.
80,Cedro misionero (Cedro colorado o Cedro real),Cedrela fissilis
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
6,Ficus,Ficus benjamina
173,Ficus variegado,Ficus benjamina variegata
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
1,Fresno americano,Fraxinus pennsylvanica
330,Eucalipto,Eucalyptus sp.
72,Pino del Paraná (Pino de Misiones o Pino de Brasil),Araucaria angustifolia
2,Plátano,Platanus x acerifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
72,Pino del Paraná (Pino de Misiones o Pino de Brasil),Araucaria angustifolia
13,Fresno (Fresno común),Fraxinus excelsior
1,Fresno americano,Fraxinus pennsylvanica
13,Fresno (Fresno común),Fraxinus excelsior
130,Cedro del Atlas (Cedro plateado o Cedro atlántico),Cedrus atlantica
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
78,Ciprés calvo,Taxodium distichum
45,Casuarina,Casuarina cunninghamiana
78,Ciprés calvo,Taxodium distichum
27,Pindó,Syagrus romanzoffiana
13,Fresno (Fresno común),Fraxinus excelsior
140,Falso Alcanforero,Cinnamomum glanduliferum
27,Pindó,Syagrus romanzoffiana
55,Fenix,Phoenix canariensis
10,Tipa blanca,Tipuana Tipu
4,Tilo,Tilia viridis subsp. x moltkei
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
21,Limpiatubos,Callistemon speciosus
6,Ficus,Ficus benjamina
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
19,"""Visco (Viscote"," Arca)"""
369,Lapacho,Tabebuia sp.
999,No Determinable,No Determinable
23,Palto,Persea americana
16,Rosa de China (Hibisco),Hibiscus rosa-sinensis
31,Ceibo,Erythrina crista-galli
342,Ciprés,Cupressus sp.
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
342,Ciprés,Cupressus sp.
183,Rosa de Siria,Hibiscus syriacus
58,"""Brachichiton (Árbol botella"," Brachichito)"""
16,Rosa de China (Hibisco),Hibiscus rosa-sinensis
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
55,Fenix,Phoenix canariensis
260,Washingtonia,Washingtonia robusta
55,Fenix,Phoenix canariensis
27,Pindó,Syagrus romanzoffiana
77,Ciprés,Cupressus sempervirens
2,Plátano,Platanus x acerifolia
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
145,Limonero,Citrus limon
6,Ficus,Ficus benjamina
6,Ficus,Ficus benjamina
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
11,Jacarandá,Jacarandá mimosifolia
31,Ceibo,Erythrina crista-galli
168,Ñangapirí (Grosella o Cereza de Cayena),Eugenia uniflora
256,Olmo,Ulmus pumila
11,Jacarandá,Jacarandá mimosifolia
71,Araucaria (Araucaria de pisos),Araucaria heterophylla
23,Palto,Persea americana
1,Fresno americano,Fraxinus pennsylvanica
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
15,Álamo carolina,Populus deltoides
55,Fenix,Phoenix canariensis
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
128,Libocedro (Calocedro),Libocedrus decurrens
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
55,Fenix,Phoenix canariensis
55,Fenix,Phoenix canariensis
11,Jacarandá,Jacarandá mimosifolia
24,Liquidambar,Liquidambar  styraciflua
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
55,Fenix,Phoenix canariensis
10,Tipa blanca,Tipuana Tipu
132,Cedro del Himalaya,Cedrus deodara
12,Acacia blanca,Robinia pseudoacacia
3,Paraíso,Melia azeradach
7,Arce negundo,Acer negundo
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
55,Fenix,Phoenix canariensis
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
2,Plátano,Platanus x acerifolia
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
23,Palto,Persea americana
1,Fresno americano,Fraxinus pennsylvanica
6,Ficus,Ficus benjamina
4,Tilo,Tilia viridis subsp. x moltkei
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
361,Álamo,Populus sp.
6,Ficus,Ficus benjamina
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
58,"""Brachichiton (Árbol botella"," Brachichito)"""
58,"""Brachichiton (Árbol botella"," Brachichito)"""
58,"""Brachichiton (Árbol botella"," Brachichito)"""
359,Pino,Pinus sp.
999,No Determinable,No Determinable
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
1,Fresno americano,Fraxinus pennsylvanica
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
26,Níspero japonés,Eryobotrya japonica
350,Juglans,Juglans sp.
68,Nogal europeo (Nogal común),Juglans regia
31,Ceibo,Erythrina crista-galli
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
62,Timbó (Oreja de negro),Enterolobium contortisiliquum
999,No Determinable,No Determinable
96,Pino de las canarias,Pinus canariensis
55,Fenix,Phoenix canariensis
14,Álamo plateado,Populus alba
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
33,Morera blanca,Morus alba
208,Pino carrasco (Pino de Jerusalén),Pinus halepensis
31,Ceibo,Erythrina crista-galli
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
10,Tipa blanca,Tipuana Tipu
33,Morera blanca,Morus alba
999,No Determinable,No Determinable
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
385,Aralia,Schefflera sp.
105,Tuya oriental,Thuja orientalis
55,Fenix,Phoenix canariensis
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
63,Abedul común (Abedul de Europa o Abedul verrugoso),Betula péndula
63,Abedul común (Abedul de Europa o Abedul verrugoso),Betula péndula
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
6,Ficus,Ficus benjamina
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
67,Aguaribay,Schinus areira
2,Plátano,Platanus x acerifolia
34,Olmo europeo,Ulmus procera
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
13,Fresno (Fresno común),Fraxinus excelsior
46,Ibirá pitá,Peltophorum dubium
10,Tipa blanca,Tipuana Tipu
13,Fresno (Fresno común),Fraxinus excelsior
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
3,Paraíso,Melia azeradach
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
75,Palo borracho blanco,Ceiba chodatti
95,Pino,Pinus elliottii
331,Acacia,Acacia sp.
9,Ligustro,Ligustrum lucidum
45,Casuarina,Casuarina cunninghamiana
1,Fresno americano,Fraxinus pennsylvanica
93,Kauri de corteza lisa,Agathis robusta
15,Álamo carolina,Populus deltoides
11,Jacarandá,Jacarandá mimosifolia
41,Ginkgo,Ginkgo biloba
15,Álamo carolina,Populus deltoides
15,Álamo carolina,Populus deltoides
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
11,Jacarandá,Jacarandá mimosifolia
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
35,Acacia de constantinopla,Albizia julibrissin
21,Limpiatubos,Callistemon speciosus
55,Fenix,Phoenix canariensis
72,Pino del Paraná (Pino de Misiones o Pino de Brasil),Araucaria angustifolia
28,Ciruelo de jardín,Prunus cerasifera
67,Aguaribay,Schinus areira
67,Aguaribay,Schinus areira
52,Eucalipto (Eucalipto común),Eucalyptus camaldulensis
2,Plátano,Platanus x acerifolia
330,Eucalipto,Eucalyptus sp.
11,Jacarandá,Jacarandá mimosifolia
10,Tipa blanca,Tipuana Tipu
55,Fenix,Phoenix canariensis
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
35,Acacia de constantinopla,Albizia julibrissin
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
2,Plátano,Platanus x acerifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
67,Aguaribay,Schinus areira
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
83,Algarrobo Blanco,Prosopis alba
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
65,Ombú,Phytolacca dioica
65,Ombú,Phytolacca dioica
65,Ombú,Phytolacca dioica
65,Ombú,Phytolacca dioica
2,Plátano,Platanus x acerifolia
65,Ombú,Phytolacca dioica
31,Ceibo,Erythrina crista-galli
15,Álamo carolina,Populus deltoides
363,Prunus,Prunus sp.
363,Prunus,Prunus sp.
55,Fenix,Phoenix canariensis
3,Paraíso,Melia azeradach
175,Higuera,Ficus carica
6,Ficus,Ficus benjamina
55,Fenix,Phoenix canariensis
35,Acacia de constantinopla,Albizia julibrissin
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
67,Aguaribay,Schinus areira
67,Aguaribay,Schinus areira
89,Falso Guayabo (Guayaba del Brasil),Acca sellowiana
89,Falso Guayabo (Guayaba del Brasil),Acca sellowiana
40,Corona de cristo,Gleditsia triacanthos
40,Corona de cristo,Gleditsia triacanthos
40,Corona de cristo,Gleditsia triacanthos
67,Aguaribay,Schinus areira
363,Prunus,Prunus sp.
363,Prunus,Prunus sp.
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
80,Cedro misionero (Cedro colorado o Cedro real),Cedrela fissilis
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
1,Fresno americano,Fraxinus pennsylvanica
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
96,Pino de las canarias,Pinus canariensis
219,Durazno,Prunus persica
3,Paraíso,Melia azeradach
66,Laurel,Laurus nobilis
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
71,Araucaria (Araucaria de pisos),Araucaria heterophylla
67,Aguaribay,Schinus areira
197,Siempreverde,Myoporum laetum
33,Morera blanca,Morus alba
33,Morera blanca,Morus alba
106,Eucalipto cinerea,Eucalyptus cinerea
6,Ficus,Ficus benjamina
155,Ciprés fúnebre (Ciprés llorón chino),Cupressus funebris
13,Fresno (Fresno común),Fraxinus excelsior
10,Tipa blanca,Tipuana Tipu
260,Washingtonia,Washingtonia robusta
379,Cedro,Cedrus  sp.
330,Eucalipto,Eucalyptus sp.
375,Tuja,Thuja sp.
11,Jacarandá,Jacarandá mimosifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
11,Jacarandá,Jacarandá mimosifolia
421,Afrocarpus,Podocarpus falcatus
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
32,Sauce eléctrico,Salix x erythroflexuosa
999,No Determinable,No Determinable
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
55,Fenix,Phoenix canariensis
366,Robinia,Robinia sp.
50,Eucalipto tereticornis,Eucalyptus tereticornis
6,Ficus,Ficus benjamina
50,Eucalipto tereticornis,Eucalyptus tereticornis
77,Ciprés,Cupressus sempervirens
81,Celtis tala,Celtis ehrembergiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
25,Palo borracho rosado,Ceiba speciosa
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
45,Casuarina,Casuarina cunninghamiana
109,Tulipanero,Liriodendron tulipifera
375,Tuja,Thuja sp.
109,Tulipanero,Liriodendron tulipifera
109,Tulipanero,Liriodendron tulipifera
109,Tulipanero,Liriodendron tulipifera
375,Tuja,Thuja sp.
375,Tuja,Thuja sp.
109,Tulipanero,Liriodendron tulipifera
10,Tipa blanca,Tipuana Tipu
141,Alcanforero,Cinnamomum camphora
15,Álamo carolina,Populus deltoides
330,Eucalipto,Eucalyptus sp.
2,Plátano,Platanus x acerifolia
15,Álamo carolina,Populus deltoides
2,Plátano,Platanus x acerifolia
65,Ombú,Phytolacca dioica
25,Palo borracho rosado,Ceiba speciosa
375,Tuja,Thuja sp.
109,Tulipanero,Liriodendron tulipifera
375,Tuja,Thuja sp.
109,Tulipanero,Liriodendron tulipifera
27,Pindó,Syagrus romanzoffiana
109,Tulipanero,Liriodendron tulipifera
999,No Determinable,No Determinable
109,Tulipanero,Liriodendron tulipifera
109,Tulipanero,Liriodendron tulipifera
109,Tulipanero,Liriodendron tulipifera
375,Tuja,Thuja sp.
109,Tulipanero,Liriodendron tulipifera
109,Tulipanero,Liriodendron tulipifera
109,Tulipanero,Liriodendron tulipifera
375,Tuja,Thuja sp.
10,Tipa blanca,Tipuana Tipu
109,Tulipanero,Liriodendron tulipifera
375,Tuja,Thuja sp.
375,Tuja,Thuja sp.
3,Paraíso,Melia azeradach
4,Tilo,Tilia viridis subsp. x moltkei
9,Ligustro,Ligustrum lucidum
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
41,Ginkgo,Ginkgo biloba
41,Ginkgo,Ginkgo biloba
369,Lapacho,Tabebuia sp.
41,Ginkgo,Ginkgo biloba
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
15,Álamo carolina,Populus deltoides
25,Palo borracho rosado,Ceiba speciosa
10,Tipa blanca,Tipuana Tipu
185,Inga,Inga uraguensis
4,Tilo,Tilia viridis subsp. x moltkei
9,Ligustro,Ligustrum lucidum
114,Arce tridente,Acer buergerianum
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
9,Ligustro,Ligustrum lucidum
304,Juniperus,Juniperus sp.
9,Ligustro,Ligustrum lucidum
10,Tipa blanca,Tipuana Tipu
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
6,Ficus,Ficus benjamina
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
6,Ficus,Ficus benjamina
29,Mimosa (Aromo francés),Acacia dealbata
33,Morera blanca,Morus alba
27,Pindó,Syagrus romanzoffiana
10,Tipa blanca,Tipuana Tipu
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
6,Ficus,Ficus benjamina
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
77,Ciprés,Cupressus sempervirens
6,Ficus,Ficus benjamina
13,Fresno (Fresno común),Fraxinus excelsior
13,Fresno (Fresno común),Fraxinus excelsior
19,"""Visco (Viscote"," Arca)"""
1,Fresno americano,Fraxinus pennsylvanica
211,Álamo negro,Populus nigra
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
41,Ginkgo,Ginkgo biloba
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
